periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor,clasificacion_acreedor,flag_sf_acreedor
2011T2,2011,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,56.248277470999994,Gobierno,False
2011T2,2011,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,12.749569780849276,Hogares,False
2011T2,2011,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,6356.21831258516,Resto del mundo,False
2011T3,2011,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.55091,Empresas NF,False
2011T3,2011,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,44763.721848538866,Bancario,True
2011T3,2011,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,34008.86993,Bancario,True
2011T3,2011,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06390000000000054,NBFI,True
2011T3,2011,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,5.554130000000002,NBFI,True
2011T3,2011,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,730.9561710820684,NBFI,True
2011T3,2011,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2500.7475229,NBFI,True
2011T3,2011,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1385.3786899999998,NBFI,True
2011T3,2011,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2256.48077,NBFI,True
2011T3,2011,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,553.1527400000001,Gobierno,False
2011T3,2011,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,711.4427385722801,Gobierno,False
2011T3,2011,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,19650.284527714004,Resto del mundo,False
2011T3,2011,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,323.68329809541757,Empresas NF,False
2011T3,2011,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,329.682262844784,Bancario,True
2011T3,2011,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,106.056490131,NBFI,True
2011T3,2011,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,898.4439095391734,NBFI,True
2011T3,2011,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,129.3017549244239,NBFI,True
2011T3,2011,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,6519.335111599837,NBFI,True
2011T3,2011,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,5923.501970314418,NBFI,True
2011T3,2011,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,58.526730216999994,Gobierno,False
2011T3,2011,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,8.954411492038973,Hogares,False
2011T3,2011,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,6816.139591338729,Resto del mundo,False
2011T4,2011,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.68943,Empresas NF,False
2011T4,2011,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,46114.23555599701,Bancario,True
2011T4,2011,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,35271.71103,Bancario,True
2011T4,2011,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06522000000000025,NBFI,True
2011T4,2011,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,6.967180000000001,NBFI,True
2011T4,2011,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,714.0607763031355,NBFI,True
2011T4,2011,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2595.6049619,NBFI,True
2011T4,2011,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1478.89831,NBFI,True
2011T4,2011,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2275.49324,NBFI,True
2011T4,2011,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,579.1790100000001,Gobierno,False
2011T4,2011,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,927.1712932212798,Gobierno,False
2011T4,2011,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,20550.375367383007,Resto del mundo,False
2011T4,2011,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,204.27313423100168,Empresas NF,False
2011T4,2011,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,314.54817596213127,Bancario,True
2011T4,2011,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,81.900300974,NBFI,True
2011T4,2011,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1040.2527069875978,NBFI,True
2011T4,2011,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,127.21675668466035,NBFI,True
2011T4,2011,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,6540.814675863855,NBFI,True
2011T4,2011,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,5903.149567656834,NBFI,True
2011T4,2011,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,60.958290105,Gobierno,False
2011T4,2011,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,20.366332072728714,Hogares,False
2011T4,2011,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,7836.3632774918115,Resto del mundo,False
2012T1,2012,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.8019800000000001,Empresas NF,False
2012T1,2012,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,46973.28505678175,Bancario,True
2012T1,2012,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,36262.224129999995,Bancario,True
2012T1,2012,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06640999999999986,NBFI,True
2012T1,2012,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,9.332450000000001,NBFI,True
2012T1,2012,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,720.5147061331352,NBFI,True
2012T1,2012,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2724.2341659,NBFI,True
2012T1,2012,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1539.7047400000001,NBFI,True
2012T1,2012,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2308.31376,NBFI,True
2012T1,2012,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,491.6577099999998,Gobierno,False
2012T1,2012,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,937.8433615609001,Gobierno,False
2012T1,2012,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,19799.403579882008,Resto del mundo,False
2012T1,2012,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1017.140334571644,Empresas NF,False
2012T1,2012,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,355.75714166064296,Bancario,True
2012T1,2012,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,88.911355329,NBFI,True
2012T1,2012,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,520.0997254818031,NBFI,True
2012T1,2012,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,167.5169203374116,NBFI,True
2012T1,2012,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,6478.180067180086,NBFI,True
2012T1,2012,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,5821.619621751128,NBFI,True
2012T1,2012,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,65.816277628,Gobierno,False
2012T1,2012,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,19.733182461788324,Hogares,False
2012T1,2012,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,7723.099047046147,Resto del mundo,False
2012T2,2012,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.71035,Empresas NF,False
2012T2,2012,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,49130.82533446008,Bancario,True
2012T2,2012,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,37393.172023978994,Bancario,True
2012T2,2012,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06377000000000044,NBFI,True
2012T2,2012,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,13.177260000000002,NBFI,True
2012T2,2012,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,704.4763016647236,NBFI,True
2012T2,2012,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2766.8610889,NBFI,True
2012T2,2012,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1582.29898,NBFI,True
2012T2,2012,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2331.05648,NBFI,True
2012T2,2012,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,515.1069399999999,Gobierno,False
2012T2,2012,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,940.6505770974591,Gobierno,False
2012T2,2012,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,22014.985427837004,Resto del mundo,False
2012T2,2012,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1051.6479019025492,Empresas NF,False
2012T2,2012,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,322.5294772240999,Bancario,True
2012T2,2012,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,80.25208180699998,NBFI,True
2012T2,2012,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,491.20271280656743,NBFI,True
2012T2,2012,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,152.03462155520208,NBFI,True
2012T2,2012,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,6697.732954688443,NBFI,True
2012T2,2012,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,5834.636092807878,NBFI,True
2012T2,2012,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,71.39699377800001,Gobierno,False
2012T2,2012,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,19.904899203716575,Hogares,False
2012T2,2012,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,8129.937212358733,Resto del mundo,False
2012T3,2012,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.9556500000000001,Empresas NF,False
2012T3,2012,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,49485.65167380477,Bancario,True
2012T3,2012,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,38226.778509905,Bancario,True
2012T3,2012,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06428999999999996,NBFI,True
2012T3,2012,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,16.4374,NBFI,True
2012T3,2012,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,682.5357383071351,NBFI,True
2012T3,2012,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2772.0153088999996,NBFI,True
2012T3,2012,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1641.2894799999995,NBFI,True
2012T3,2012,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2368.32084,NBFI,True
2012T3,2012,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,523.7717500000001,Gobierno,False
2012T3,2012,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,941.153107097459,Gobierno,False
2012T3,2012,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,22827.189769231998,Resto del mundo,False
2012T3,2012,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1118.1771355874278,Empresas NF,False
2012T3,2012,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,337.8770775412968,Bancario,True
2012T3,2012,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,47.06010021399998,NBFI,True
2012T3,2012,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,492.80176432998314,NBFI,True
2012T3,2012,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,66.76983331331834,NBFI,True
2012T3,2012,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,6680.101846198097,NBFI,True
2012T3,2012,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,5720.893264532177,NBFI,True
2012T3,2012,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,77.841146581,Gobierno,False
2012T3,2012,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,19.35448109964621,Hogares,False
2012T3,2012,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,8586.912523257635,Resto del mundo,False
2012T4,2012,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,1.11161,Empresas NF,False
2012T4,2012,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,52240.40287146358,Bancario,True
2012T4,2012,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,39379.21980413828,Bancario,True
2012T4,2012,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06886999999999989,NBFI,True
2012T4,2012,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,18.973050000000004,NBFI,True
2012T4,2012,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,702.4352762887688,NBFI,True
2012T4,2012,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2890.6528738999996,NBFI,True
2012T4,2012,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1709.95238,NBFI,True
2012T4,2012,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2422.14258,NBFI,True
2012T4,2012,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,439.50948000000005,Gobierno,False
2012T4,2012,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,1221.5984128894593,Gobierno,False
2012T4,2012,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,25772.518106613006,Resto del mundo,False
2012T4,2012,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1337.2198269413434,Empresas NF,False
2012T4,2012,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,319.3219999781768,Bancario,True
2012T4,2012,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,41.034368931999985,NBFI,True
2012T4,2012,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,321.7347664805099,NBFI,True
2012T4,2012,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,62.68513796652236,NBFI,True
2012T4,2012,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,6842.181041744845,NBFI,True
2012T4,2012,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,5729.841756679004,NBFI,True
2012T4,2012,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,85.32094997300001,Gobierno,False
2012T4,2012,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,19.31100781954667,Hogares,False
2012T4,2012,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,8980.352007310947,Resto del mundo,False
2013T1,2013,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,1.05071,Empresas NF,False
2013T1,2013,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,52347.70569367812,Bancario,True
2013T1,2013,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,40267.70107521447,Bancario,True
2013T1,2013,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.06938000000000011,NBFI,True
2013T1,2013,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,3.637978807091713e-15,NBFI,True
2013T1,2013,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,707.3105389211555,NBFI,True
2013T1,2013,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,2946.5689629,NBFI,True
2013T1,2013,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,1840.75576,NBFI,True
2013T1,2013,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,2449.52379,NBFI,True
2013T1,2013,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,428.78403000000003,Gobierno,False
2013T1,2013,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,1366.1890840357594,Gobierno,False
2013T1,2013,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,25857.065727962006,Resto del mundo,False
2013T1,2013,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1471.3630828265796,Empresas NF,False
2013T1,2013,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,322.5884170914019,Bancario,True
2013T1,2013,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,78.84552713299996,NBFI,True
2013T1,2013,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,321.8672773246204,NBFI,True
